India, 17-12-2016, D, 5.85
India, 18-12-2016, D, 5.71
India, 19-12-2016, D, 5.72
India, 20-12-2016, D, 5.49
India, 21-12-2016, D, 5.55
India, 22-12-2016, D, 5.65
India, 23-12-2016, D, 5.80
India, 24-12-2016, D, 5.81
India, 25-12-2016, D, 5.80
India, 26-12-2016, D, 5.88
India, 27-12-2016, D, 5.97
India, 28-12-2016, D, 5.91
India, 29-12-2016, D, 5.75
India, 30-12-2016, D, 5.67
India, 31-12-2016, D, 5.55
India, 01-01-2017, D, 5.50
India, 02-01-2017, D, 5.48
India, 03-01-2017, D, 5.43
India, 04-01-2017, D, 5.30
India, 05-01-2017, D, 5.23
India, 06-01-2017, D, 5.22
India, 07-01-2017, D, 5.18
India, 08-01-2017, D, 5.28
India, 09-01-2017, D, 5.11
India, 10-01-2017, D, 5.16
India, 11-01-2017, D, 5.20
India, 12-01-2017, D, 5.28
India, 13-01-2017, D, 5.17
India, 14-01-2017, D, 4.97
India, 15-01-2017, D, 4.84
India, 16-01-2017, D, 4.78
India, 17-01-2017, D, 4.79
India, 18-01-2017, D, 4.78
India, 19-01-2017, D, 4.72
India, 20-01-2017, D, 4.64
India, 21-01-2017, D, 4.57
India, 22-01-2017, D, 4.32
India, 23-01-2017, D, 4.31
India, 24-01-2017, D, 4.37
India, 25-01-2017, D, 4.39
India, 26-01-2017, D, 4.42
India, 27-01-2017, D, 4.54
India, 28-01-2017, D, 4.53
India, 29-01-2017, D, 4.51
India, 30-01-2017, D, 4.50
India, 31-01-2017, D, 5.49
India, 01-02-2017, D, 5.60
India, 02-02-2017, D, 5.50
India, 03-02-2017, D, 5.48
India, 04-02-2017, D, 5.67
India, 05-02-2017, D, 5.63
India, 06-02-2017, D, 5.61
India, 07-02-2017, D, 5.55
India, 08-02-2017, D, 5.68
India, 09-02-2017, D, 5.59
India, 10-02-2017, D, 5.51
India, 11-02-2017, D, 5.54
India, 12-02-2017, D, 5.61
India, 13-02-2017, D, 5.60
India, 14-02-2017, D, 5.49
India, 15-02-2017, D, 5.39
India, 16-02-2017, D, 5.19
India, 17-02-2017, D, 5.06
India, 18-02-2017, D, 5.03
India, 19-02-2017, D, 4.96
India, 20-02-2017, D, 4.82
India, 21-02-2017, D, 4.84
India, 22-02-2017, D, 4.83
India, 23-02-2017, D, 4.78
India, 24-02-2017, D, 4.63
India, 25-02-2017, D, 4.65
India, 26-02-2017, D, 4.49
India, 27-02-2017, D, 4.54
India, 28-02-2017, D, 4.54
India, 01-03-2017, D, 4.43
India, 02-03-2017, D, 4.24
India, 03-03-2017, D, 4.03
India, 04-03-2017, D, 3.87
India, 05-03-2017, D, 3.79
India, 06-03-2017, D, 3.62
India, 07-03-2017, D, 3.61
India, 08-03-2017, D, 3.57
India, 09-03-2017, D, 3.51
India, 10-03-2017, D, 3.68
India, 11-03-2017, D, 3.66
India, 12-03-2017, D, 3.72
India, 13-03-2017, D, 3.58
India, 14-03-2017, D, 3.60
India, 15-03-2017, D, 3.49
India, 16-03-2017, D, 3.52
India, 17-03-2017, D, 3.48
India, 18-03-2017, D, 3.54
India, 19-03-2017, D, 3.63
India, 20-03-2017, D, 3.73
India, 21-03-2017, D, 3.76
India, 22-03-2017, D, 3.82
India, 23-03-2017, D, 3.82
India, 24-03-2017, D, 3.87
India, 25-03-2017, D, 3.78
India, 26-03-2017, D, 3.80
India, 27-03-2017, D, 3.72
India, 28-03-2017, D, 3.81
India, 29-03-2017, D, 3.83
India, 30-03-2017, D, 3.82
India, 31-03-2017, D, 3.77
India, 01-04-2017, D, 3.70
India, 02-04-2017, D, 3.68
India, 03-04-2017, D, 3.62
India, 04-04-2017, D, 3.64
India, 05-04-2017, D, 3.61
India, 06-04-2017, D, 3.62
India, 07-04-2017, D, 3.73
India, 08-04-2017, D, 3.73
India, 09-04-2017, D, 3.68
India, 10-04-2017, D, 3.90
India, 11-04-2017, D, 3.90
India, 12-04-2017, D, 3.90
India, 13-04-2017, D, 3.92
India, 14-04-2017, D, 3.92
India, 15-04-2017, D, 3.94
India, 16-04-2017, D, 4.02
India, 17-04-2017, D, 4.02
India, 18-04-2017, D, 4.01
India, 19-04-2017, D, 4.00
India, 20-04-2017, D, 4.01
India, 21-04-2017, D, 4.01
India, 22-04-2017, D, 3.95
India, 23-04-2017, D, 3.82
India, 24-04-2017, D, 3.87
India, 25-04-2017, D, 3.95
India, 26-04-2017, D, 3.91
India, 27-04-2017, D, 3.83
India, 28-04-2017, D, 3.56
India, 29-04-2017, D, 3.60
India, 30-04-2017, D, 3.70
India, 01-05-2017, D, 3.69
India, 02-05-2017, D, 3.74
India, 03-05-2017, D, 3.91
India, 04-05-2017, D, 3.87
India, 05-05-2017, D, 3.85
India, 06-05-2017, D, 3.75
India, 07-05-2017, D, 3.66
India, 08-05-2017, D, 3.68
India, 09-05-2017, D, 3.79
India, 10-05-2017, D, 3.56
India, 11-05-2017, D, 3.51
India, 12-05-2017, D, 3.42
India, 13-05-2017, D, 3.29
India, 14-05-2017, D, 3.31
India, 15-05-2017, D, 3.32
India, 16-05-2017, D, 3.34
India, 17-05-2017, D, 3.31
India, 18-05-2017, D, 3.30
India, 19-05-2017, D, 3.27
India, 20-05-2017, D, 3.19
India, 21-05-2017, D, 3.34
India, 22-05-2017, D, 3.30
India, 23-05-2017, D, 3.49
India, 24-05-2017, D, 3.63
India, 25-05-2017, D, 3.60
India, 26-05-2017, D, 3.70
India, 27-05-2017, D, 3.60
India, 28-05-2017, D, 3.64
India, 29-05-2017, D, 3.71
India, 30-05-2017, D, 3.60
India, 31-05-2017, D, 3.58
India, 01-06-2017, D, 3.55
India, 02-06-2017, D, 3.49
India, 03-06-2017, D, 3.42
India, 04-06-2017, D, 3.43
India, 05-06-2017, D, 3.44
India, 06-06-2017, D, 3.36
India, 07-06-2017, D, 3.34
India, 08-06-2017, D, 3.35
India, 09-06-2017, D, 3.32
India, 10-06-2017, D, 3.26
India, 11-06-2017, D, 3.33
India, 12-06-2017, D, 3.53
India, 13-06-2017, D, 3.54
India, 14-06-2017, D, 3.48
India, 15-06-2017, D, 3.46
India, 16-06-2017, D, 3.50
India, 17-06-2017, D, 3.49
India, 18-06-2017, D, 3.46
India, 19-06-2017, D, 3.48
India, 20-06-2017, D, 3.52
India, 21-06-2017, D, 3.63
India, 22-06-2017, D, 3.54
India, 23-06-2017, D, 3.36
India, 24-06-2017, D, 3.38
India, 25-06-2017, D, 3.00
India, 26-06-2017, D, 3.00
India, 27-06-2017, D, 3.07
India, 28-06-2017, D, 3.12
India, 29-06-2017, D, 3.19
India, 30-06-2017, D, 3.13
India, 01-07-2017, D, 3.76
India, 02-07-2017, D, 3.84
India, 03-07-2017, D, 3.85
India, 04-07-2017, D, 3.84
India, 05-07-2017, D, 3.84
India, 06-07-2017, D, 3.82
India, 07-07-2017, D, 3.78
India, 08-07-2017, D, 3.76
India, 09-07-2017, D, 3.78
India, 10-07-2017, D, 3.88
India, 11-07-2017, D, 3.63
India, 12-07-2017, D, 3.47
India, 13-07-2017, D, 3.37
India, 14-07-2017, D, 3.26
India, 15-07-2017, D, 3.12
India, 16-07-2017, D, 3.03
India, 17-07-2017, D, 3.12
India, 18-07-2017, D, 3.05
India, 19-07-2017, D, 3.08
India, 20-07-2017, D, 3.02
India, 21-07-2017, D, 3.04
India, 22-07-2017, D, 3.01
India, 23-07-2017, D, 2.98
India, 24-07-2017, D, 3.00
India, 25-07-2017, D, 2.98
India, 26-07-2017, D, 2.96
India, 27-07-2017, D, 2.94
India, 28-07-2017, D, 2.96
India, 29-07-2017, D, 2.96
India, 30-07-2017, D, 2.95
India, 31-07-2017, D, 2.88
India, 01-08-2017, D, 2.87
India, 02-08-2017, D, 2.83
India, 03-08-2017, D, 2.79
India, 04-08-2017, D, 2.73
India, 05-08-2017, D, 2.82
India, 06-08-2017, D, 2.91
India, 07-08-2017, D, 2.91
India, 08-08-2017, D, 2.92
India, 09-08-2017, D, 2.86
India, 10-08-2017, D, 2.90
India, 11-08-2017, D, 2.87
India, 12-08-2017, D, 2.96
India, 13-08-2017, D, 3.08
India, 14-08-2017, D, 3.20
India, 15-08-2017, D, 3.30
India, 16-08-2017, D, 3.25
India, 17-08-2017, D, 3.32
India, 18-08-2017, D, 3.33
India, 19-08-2017, D, 3.35
India, 20-08-2017, D, 3.40
India, 21-08-2017, D, 3.34
India, 22-08-2017, D, 3.46
India, 23-08-2017, D, 3.38
India, 24-08-2017, D, 3.41
India, 25-08-2017, D, 3.45
India, 26-08-2017, D, 3.33
India, 27-08-2017, D, 3.22
India, 28-08-2017, D, 3.45
India, 29-08-2017, D, 3.43
India, 30-08-2017, D, 3.42
India, 31-08-2017, D, 3.39
India, 01-09-2017, D, 3.45
India, 02-09-2017, D, 3.51
India, 03-09-2017, D, 3.67
India, 04-09-2017, D, 3.69
India, 05-09-2017, D, 4.03
India, 06-09-2017, D, 4.09
India, 07-09-2017, D, 4.15
India, 08-09-2017, D, 4.32
India, 09-09-2017, D, 4.37
India, 10-09-2017, D, 4.34
India, 11-09-2017, D, 4.39
India, 12-09-2017, D, 4.25
India, 13-09-2017, D, 4.20
India, 14-09-2017, D, 4.10
India, 15-09-2017, D, 4.11
India, 16-09-2017, D, 4.16
India, 17-09-2017, D, 4.17
India, 18-09-2017, D, 4.09
India, 19-09-2017, D, 3.98
India, 20-09-2017, D, 3.90
India, 21-09-2017, D, 3.94
India, 22-09-2017, D, 3.95
India, 23-09-2017, D, 4.02
India, 24-09-2017, D, 4.02
India, 25-09-2017, D, 3.98
India, 26-09-2017, D, 3.90
India, 27-09-2017, D, 3.70
India, 28-09-2017, D, 3.75
India, 29-09-2017, D, 3.75
India, 30-09-2017, D, 3.64
India, 01-10-2017, D, 3.65
India, 02-10-2017, D, 3.69
India, 03-10-2017, D, 3.78
India, 04-10-2017, D, 3.78
India, 05-10-2017, D, 3.80
India, 06-10-2017, D, 3.79
India, 07-10-2017, D, 3.67
India, 08-10-2017, D, 3.59
India, 09-10-2017, D, 3.60
India, 10-10-2017, D, 3.47
India, 11-10-2017, D, 3.31
India, 12-10-2017, D, 3.45
India, 13-10-2017, D, 3.60
India, 14-10-2017, D, 3.72
India, 15-10-2017, D, 3.79
India, 16-10-2017, D, 3.77
India, 17-10-2017, D, 3.81
India, 18-10-2017, D, 3.96
India, 19-10-2017, D, 4.18
India, 20-10-2017, D, 4.38
India, 21-10-2017, D, 4.53
India, 22-10-2017, D, 5.65
India, 23-10-2017, D, 5.68
India, 24-10-2017, D, 5.35
India, 25-10-2017, D, 5.39
India, 26-10-2017, D, 5.49
India, 27-10-2017, D, 5.43
India, 28-10-2017, D, 5.17
India, 29-10-2017, D, 5.13
India, 30-10-2017, D, 5.29
India, 31-10-2017, D, 5.56
India, 01-11-2017, D, 5.51
India, 02-11-2017, D, 5.46
India, 03-11-2017, D, 5.39
India, 04-11-2017, D, 5.30
India, 05-11-2017, D, 5.40
India, 06-11-2017, D, 5.44
India, 07-11-2017, D, 5.51
India, 08-11-2017, D, 5.29
India, 09-11-2017, D, 6.45
India, 10-11-2017, D, 6.62
India, 11-11-2017, D, 6.36
India, 12-11-2017, D, 5.73
India, 13-11-2017, D, 5.75
India, 14-11-2017, D, 5.84
India, 15-11-2017, D, 5.98
India, 16-11-2017, D, 5.90
India, 17-11-2017, D, 5.78
India, 18-11-2017, D, 5.71
India, 19-11-2017, D, 5.50
India, 20-11-2017, D, 5.10
India, 21-11-2017, D, 4.95
India, 22-11-2017, D, 5.03
India, 23-11-2017, D, 4.92
India, 24-11-2017, D, 4.92
India, 25-11-2017, D, 4.85
India, 26-11-2017, D, 4.85
India, 27-11-2017, D, 4.99
India, 28-11-2017, D, 4.94
India, 29-11-2017, D, 4.84
India, 30-11-2017, D, 4.63
India, 01-12-2017, D, 4.66
India, 02-12-2017, D, 4.57
India, 03-12-2017, D, 4.61
India, 04-12-2017, D, 4.67
India, 05-12-2017, D, 4.54
India, 06-12-2017, D, 4.55
India, 07-12-2017, D, 4.48
India, 08-12-2017, D, 4.41
India, 09-12-2017, D, 4.25
India, 10-12-2017, D, 4.22
India, 11-12-2017, D, 4.21
India, 12-12-2017, D, 4.21
India, 13-12-2017, D, 4.30
India, 14-12-2017, D, 4.25
India, 15-12-2017, D, 4.09
India, 16-12-2017, D, 4.05
India, 17-12-2017, D, 4.13
India, 18-12-2017, D, 4.19
India, 19-12-2017, D, 4.30
India, 20-12-2017, D, 4.31
India, 21-12-2017, D, 4.36
India, 22-12-2017, D, 4.36
India, 23-12-2017, D, 4.36
India, 24-12-2017, D, 4.38
India, 25-12-2017, D, 4.46
